Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.18 [1.05-1.33],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
VLDL-C,1.10 [0.98-1.24],1.000,,VLDL Cholesterol
VLDL-CE,1.08 [0.97-1.22],1.000,,Cholesteryl Esters in VLDL
Omega-6/Omega-3,1.07 [0.95-1.22],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
LDL-CE,1.00 [0.89-1.13],1.000,,Cholesteryl Esters in LDL
Omega-3,0.94 [0.83-1.07],1.000,,Omega-3 Fatty Acids
DHA,0.91 [0.80-1.03],1.000,,Docosahexaenoic Acid
M-LDL-FC%,0.81 [0.72-0.91],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Unsaturation,0.80 [0.70-0.91],1.000,,Degree of Unsaturation
PUFA%,0.79 [0.70-0.89],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
