Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,1.44 [1.30-1.60],8.475e-07,***,Creatinine
IDL-TG%,1.29 [1.18-1.42],0.035,*,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.29 [1.17-1.42],0.058,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.26 [1.15-1.38],0.173,,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-PL%,1.05 [0.96-1.16],1.000,,Phospholipids to Total-Lipids in Small LDL percentage
M-VLDL-FC%,0.87 [0.79-0.96],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
XS-VLDL-CE%,0.80 [0.73-0.88],0.922,,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
S-VLDL-PL%,0.79 [0.72-0.87],0.588,,Phospholipids to Total-Lipids in Small VLDL percentage
IDL-C%,0.79 [0.72-0.86],0.048,*,Cholesterol to Total-Lipids in IDL percentage
IDL-CE%,0.78 [0.71-0.85],0.008,**,Cholesteryl Esters to Total-Lipids in IDL percentage
