Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.26 [1.21-1.32],9.207e-19,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.24 [1.18-1.29],1.445e-15,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.23 [1.18-1.28],3.403e-16,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.21 [1.16-1.26],2.516e-11,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XS-VLDL-TG%,1.17 [1.12-1.23],1.717e-06,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.17 [1.12-1.22],1.279e-06,***,Triglycerides to Total-Lipids in Small LDL percentage
MUFA%,1.17 [1.11-1.22],2.430e-04,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,1.16 [1.10-1.21],4.754e-04,***,Phospholipids to Total-Lipids in Medium HDL percentage
L-HDL-PL%,1.14 [1.09-1.20],0.018,*,Phospholipids to Total-Lipids in Large HDL percentage
S-HDL-TG%,1.13 [1.08-1.18],0.017,*,Triglycerides to Total-Lipids in Small HDL percentage
IDL-PL%,1.13 [1.08-1.18],0.005,**,Phospholipids to Total-Lipids in IDL percentage
LDL-PL,0.89 [0.85-0.93],0.029,*,Phospholipids in LDL
S-HDL-CE%,0.89 [0.85-0.93],0.030,*,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-LDL-C,0.89 [0.85-0.93],0.032,*,Cholesterol in Medium LDL
M-VLDL-CE,0.89 [0.85-0.93],0.019,*,Cholesteryl Esters in Medium VLDL
LDL-L,0.89 [0.85-0.93],0.018,*,Total-Lipids in LDL
LDL-CE,0.89 [0.85-0.93],0.017,*,Cholesteryl Esters in LDL
L-LDL-CE,0.89 [0.85-0.93],0.018,*,Cholesteryl Esters in Large LDL
XS-VLDL-FC%,0.89 [0.85-0.93],0.036,*,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-L,0.89 [0.85-0.93],0.013,*,Total-Lipids in Large LDL
Non-HDL-C,0.89 [0.85-0.92],0.009,**,Total-Cholesterol Minus HDL-C
IDL-L,0.89 [0.85-0.92],0.011,*,Total-Lipids in IDL
S-LDL-FC%,0.88 [0.85-0.92],0.002,**,Free Cholesterol to Total-Lipids in Small LDL percentage
L-LDL-PL,0.88 [0.85-0.92],0.004,**,Phospholipids in Large LDL
