Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Lactate,1.47 [1.31-1.64],2.687e-06,***,Lactate
M-LDL-TG%,1.14 [1.02-1.27],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.09 [0.97-1.21],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.06 [0.95-1.19],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-PL%,1.06 [0.95-1.18],1.000,,Phospholipids to Total-Lipids in Small LDL percentage
Cholines,0.75 [0.67-0.84],0.523,,Total-Cholines
PC,0.75 [0.66-0.84],0.406,,Phosphatidylcholines
Total-P,0.74 [0.66-0.84],0.309,,Total-Concentration of Lipoprotein Particles
Acetate,0.73 [0.65-0.83],0.129,,Acetate
M-HDL-FC%,0.73 [0.65-0.83],0.329,,Free Cholesterol to Total-Lipids in Medium HDL percentage
