Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-TG%,1.07 [0.88-1.30],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
L-VLDL-PL%,1.05 [0.88-1.25],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
M-HDL-C%,1.03 [0.83-1.27],1.000,,Cholesterol to Total-Lipids in Medium HDL percentage
L-LDL-TG%,1.02 [0.83-1.25],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-VLDL-TG%,1.02 [0.85-1.21],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
HDL-C,1.00 [0.81-1.23],1.000,,HDL Cholesterol
M-LDL-FC%,1.00 [0.81-1.23],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Remnant-C,0.93 [0.77-1.12],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.92 [0.76-1.11],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,0.92 [0.76-1.11],1.000,,LDL Cholesterol
