Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Lactate,1.60 [1.35-1.89],0.014,*,Lactate
S-HDL-PL%,1.22 [1.02-1.45],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-TG%,1.20 [1.02-1.43],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-TG%,1.13 [0.95-1.35],1.000,,Triglycerides to Total-Lipids in Small LDL percentage
M-VLDL-TG%,1.05 [0.88-1.25],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,0.99 [0.83-1.16],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-C%,0.93 [0.77-1.12],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.91 [0.76-1.09],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.91 [0.75-1.10],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Glu,0.66 [0.56-0.77],0.144,,Glucose
