Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.55 [1.32-1.81],0.029,*,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.54 [1.32-1.81],0.029,*,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.50 [1.29-1.74],0.041,*,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.47 [1.24-1.74],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.31 [1.10-1.54],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.78 [0.67-0.91],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.78 [0.66-0.91],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.75 [0.64-0.87],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-CE%,0.71 [0.61-0.82],0.875,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
IDL-C%,0.69 [0.60-0.80],0.260,,Cholesterol to Total-Lipids in IDL percentage
