Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.14 [1.08-1.20],0.166,,Glycoprotein Acetyls
M-LDL-TG%,1.09 [1.04-1.14],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
XXL-VLDL-PL,1.02 [0.97-1.07],1.000,,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,1.02 [0.97-1.07],1.000,,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.02 [0.97-1.07],1.000,,Concentration of Chylomicrons and Extremely Large VLDL Particles
VLDL-C,0.98 [0.93-1.02],1.000,,VLDL Cholesterol
LDL-CE,0.93 [0.89-0.98],1.000,,Cholesteryl Esters in LDL
HDL-CE,0.93 [0.88-0.98],1.000,,Cholesteryl Esters in HDL
Unsaturation,0.87 [0.83-0.91],0.021,*,Degree of Unsaturation
Albumin,0.85 [0.82-0.90],1.258e-05,***,Albumin
