Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-TG%,1.41 [1.16-1.70],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.23 [1.01-1.49],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.19 [1.00-1.43],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-FC%,1.12 [0.93-1.35],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-PL%,1.01 [0.85-1.20],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-PL%,0.90 [0.74-1.09],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.85 [0.71-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.81 [0.67-0.97],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.80 [0.66-0.97],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.79 [0.66-0.94],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
