Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-TG%,1.20 [1.00-1.44],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,1.16 [0.97-1.39],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-TG%,1.13 [0.95-1.34],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-CE%,1.11 [0.93-1.32],1.000,,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-LDL-PL%,1.01 [0.86-1.20],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-PL%,0.87 [0.73-1.04],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.84 [0.70-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,0.83 [0.70-0.99],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.80 [0.67-0.96],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.79 [0.67-0.94],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
