Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.24 [1.17-1.30],3.028e-10,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.22 [1.16-1.28],1.033e-08,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.20 [1.15-1.26],5.323e-08,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.20 [1.14-1.26],2.872e-06,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.19 [1.13-1.26],7.318e-05,***,Phospholipids to Total-Lipids in Medium HDL percentage
MUFA%,1.18 [1.12-1.25],8.840e-04,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-TG%,1.18 [1.12-1.24],5.304e-04,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.16 [1.10-1.22],0.003,**,Triglycerides to Total-Lipids in Small LDL percentage
M-VLDL-C,0.88 [0.83-0.92],0.034,*,Cholesterol in Medium VLDL
Remnant-C,0.87 [0.83-0.92],0.028,*,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-VLDL-FC%,0.87 [0.83-0.92],0.048,*,Free Cholesterol to Total-Lipids in Medium VLDL percentage
S-LDL-C,0.87 [0.83-0.92],0.020,*,Cholesterol in Small LDL
M-LDL-C,0.87 [0.83-0.91],0.009,**,Cholesterol in Medium LDL
M-VLDL-CE%,0.87 [0.83-0.91],0.012,*,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
Omega-3,0.87 [0.82-0.91],0.030,*,Omega-3 Fatty Acids
M-VLDL-C%,0.87 [0.82-0.91],0.013,*,Cholesterol to Total-Lipids in Medium VLDL percentage
SM,0.87 [0.82-0.91],0.027,*,Sphingomyelins
M-VLDL-CE,0.86 [0.82-0.91],0.002,**,Cholesteryl Esters in Medium VLDL
Total-PL,0.86 [0.82-0.91],0.019,*,Total-Phospholipids in Lipoprotein Particles
IDL-PL,0.86 [0.82-0.91],0.003,**,Phospholipids in IDL
Total-P,0.86 [0.82-0.91],0.014,*,Total-Concentration of Lipoprotein Particles
LDL-PL,0.86 [0.82-0.91],0.001,**,Phospholipids in LDL
PC,0.86 [0.82-0.91],0.020,*,Phosphatidylcholines
S-LDL-FC,0.86 [0.82-0.90],5.038e-04,***,Free Cholesterol in Small LDL
Non-HDL-C,0.86 [0.82-0.90],5.701e-04,***,Total-Cholesterol Minus HDL-C
LDL-L,0.86 [0.82-0.90],5.957e-04,***,Total-Lipids in LDL
Cholines,0.86 [0.81-0.91],0.008,**,Total-Cholines
LDL-CE,0.86 [0.82-0.90],6.141e-04,***,Cholesteryl Esters in LDL
L-HDL-CE%,0.86 [0.81-0.91],0.010,**,Cholesteryl Esters to Total-Lipids in Large HDL percentage
DHA%,0.86 [0.81-0.91],0.011,*,Docosahexaenoic Acid to Total-Fatty Acids percentage
L-HDL-C%,0.86 [0.81-0.90],0.007,**,Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-CE%,0.85 [0.81-0.90],0.003,**,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
LA,0.85 [0.81-0.90],2.715e-04,***,Linoleic Acid
L-LDL-FC%,0.85 [0.81-0.90],1.067e-04,***,Free Cholesterol to Total-Lipids in Large LDL percentage
M-LDL-FC,0.85 [0.81-0.90],9.063e-05,***,Free Cholesterol in Medium LDL
L-LDL-L,0.85 [0.81-0.90],9.574e-05,***,Total-Lipids in Large LDL
LDL-C,0.85 [0.81-0.90],7.291e-05,***,LDL Cholesterol
L-LDL-PL,0.85 [0.81-0.90],7.071e-05,***,Phospholipids in Large LDL
L-LDL-CE,0.85 [0.81-0.90],1.082e-04,***,Cholesteryl Esters in Large LDL
