Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.19 [1.12-1.26],0.001,**,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.18 [1.11-1.25],0.011,*,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.17 [1.10-1.23],0.016,*,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.10 [1.04-1.16],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-CE%,1.02 [0.97-1.08],1.000,,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-LDL-FC%,0.90 [0.85-0.96],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
IDL-CE%,0.87 [0.82-0.92],0.321,,Cholesteryl Esters to Total-Lipids in IDL percentage
LA%,0.86 [0.81-0.92],0.525,,Linoleic Acid to Total-Fatty Acids percentage
IDL-C%,0.86 [0.82-0.91],0.089,,Cholesterol to Total-Lipids in IDL percentage
L-LDL-C%,0.85 [0.80-0.90],0.012,*,Cholesterol to Total-Lipids in Large LDL percentage
