Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.30 [1.19-1.42],0.006,**,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,1.24 [1.13-1.35],0.787,,Phospholipids to Total-Lipids in Medium HDL percentage
IDL-TG%,1.24 [1.14-1.35],0.351,,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.23 [1.13-1.34],0.887,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.19 [1.10-1.29],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-C%,0.81 [0.75-0.89],0.811,,Cholesterol to Total-Lipids in Very Small VLDL percentage
Omega-6%,0.81 [0.74-0.89],0.872,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
L-HDL-CE%,0.81 [0.74-0.88],0.593,,Cholesteryl Esters to Total-Lipids in Large HDL percentage
PUFA%,0.81 [0.74-0.88],0.545,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,0.78 [0.71-0.85],0.024,*,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
