Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-L,1.25 [1.16-1.36],0.006,**,Total-Lipids in Medium HDL
HDL-PL,1.25 [1.16-1.36],0.013,*,Phospholipids in HDL
M-HDL-PL,1.25 [1.16-1.35],0.004,**,Phospholipids in Medium HDL
HDL-L,1.25 [1.15-1.36],0.028,*,Total-Lipids in HDL
ApoA1,1.25 [1.15-1.35],0.010,**,Apolipoprotein A1
M-HDL-C,1.24 [1.15-1.34],0.025,*,Cholesterol in Medium HDL
M-HDL-P,1.24 [1.15-1.33],0.006,**,Concentration of Medium HDL Particles
M-HDL-FC,1.24 [1.15-1.33],0.010,*,Free Cholesterol in Medium HDL
M-HDL-CE,1.23 [1.14-1.33],0.034,*,Cholesteryl Esters in Medium HDL
HDL-P,1.23 [1.14-1.33],0.010,*,Concentration of HDL Particles
Total-P,1.23 [1.14-1.33],0.020,*,Total-Concentration of Lipoprotein Particles
M-VLDL-TG%,0.99 [0.92-1.07],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.99 [0.91-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-PL%,0.96 [0.90-1.03],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-C%,0.96 [0.89-1.03],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-CE%,0.95 [0.88-1.02],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
