Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-PL%,1.17 [1.10-1.25],0.089,,Phospholipids to Total-Lipids in Large HDL percentage
M-VLDL-TG%,1.12 [1.06-1.18],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-CE%,1.07 [1.02-1.13],1.000,,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-LDL-TG%,1.05 [1.00-1.11],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.05 [0.99-1.11],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
XL-HDL-PL,0.86 [0.81-0.91],0.184,,Phospholipids in Very Large HDL
XL-HDL-CE,0.86 [0.81-0.91],0.134,,Cholesteryl Esters in Very Large HDL
XL-HDL-L,0.86 [0.81-0.91],0.096,,Total-Lipids in Very Large HDL
XL-HDL-C,0.86 [0.81-0.91],0.044,*,Cholesterol in Very Large HDL
XL-HDL-FC,0.85 [0.81-0.90],0.004,**,Free Cholesterol in Very Large HDL
