Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,"0.100 [0.076,0.125]",1.378e-10,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-TG%,"0.073 [0.049,0.096]",2.600e-04,***,Triglycerides to Total-Lipids in IDL percentage
Lactate,"0.072 [0.050,0.093]",7.921e-06,***,Lactate
XS-VLDL-TG%,"0.071 [0.048,0.095]",6.741e-04,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,"0.070 [0.046,0.093]",0.001,**,Triglycerides to Total-Lipids in Large LDL percentage
S-LDL-TG%,"0.069 [0.046,0.093]",0.001,**,Triglycerides to Total-Lipids in Small LDL percentage
M-LDL-TG%,"0.068 [0.045,0.091]",0.002,**,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,"0.062 [0.039,0.086]",0.043,*,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-C%,"-0.060 [-0.083,-0.037]",0.050,*,Cholesterol to Total-Lipids in Medium LDL percentage
S-VLDL-C%,"-0.061 [-0.084,-0.039]",0.030,*,Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-PL%,"-0.063 [-0.086,-0.039]",0.025,*,Phospholipids to Total-Lipids in Small VLDL percentage
XS-VLDL-FC%,"-0.064 [-0.086,-0.041]",0.007,**,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-VLDL-FC%,"-0.064 [-0.088,-0.041]",0.014,*,Free Cholesterol to Total-Lipids in Medium VLDL percentage
XL-VLDL-C%,"-0.065 [-0.089,-0.042]",0.013,*,Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-VLDL-CE%,"-0.066 [-0.090,-0.042]",0.010,**,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
S-VLDL-FC%,"-0.066 [-0.090,-0.043]",0.005,**,Free Cholesterol to Total-Lipids in Small VLDL percentage
M-LDL-FC%,"-0.068 [-0.092,-0.045]",0.003,**,Free Cholesterol to Total-Lipids in Medium LDL percentage
IDL-FC%,"-0.069 [-0.091,-0.046]",4.206e-04,***,Free Cholesterol to Total-Lipids in IDL percentage
S-LDL-FC%,"-0.069 [-0.092,-0.046]",8.393e-04,***,Free Cholesterol to Total-Lipids in Small LDL percentage
IDL-C%,"-0.070 [-0.092,-0.047]",6.394e-04,***,Cholesterol to Total-Lipids in IDL percentage
M-VLDL-C%,"-0.071 [-0.095,-0.048]",8.549e-04,***,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,"-0.074 [-0.097,-0.050]",2.743e-04,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
LA%,"-0.076 [-0.100,-0.051]",2.568e-04,***,Linoleic Acid to Total-Fatty Acids percentage
L-LDL-FC%,"-0.076 [-0.100,-0.052]",8.140e-05,***,Free Cholesterol to Total-Lipids in Large LDL percentage
Omega-6%,"-0.076 [-0.101,-0.052]",1.481e-04,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Unsaturation,"-0.080 [-0.103,-0.056]",1.420e-05,***,Degree of Unsaturation
XS-VLDL-CE%,"-0.080 [-0.104,-0.056]",1.110e-05,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XS-VLDL-C%,"-0.080 [-0.104,-0.057]",7.260e-06,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
PUFA%,"-0.088 [-0.113,-0.064]",3.314e-07,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,"-0.101 [-0.125,-0.076]",1.720e-10,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
