Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Glu,"10.951 [10.068,11.835]",2.362e-124,***,Glucose
LA%,"5.147 [4.216,6.078]",5.402e-22,***,Linoleic Acid to Total-Fatty Acids percentage
PUFA%,"4.493 [3.559,5.427]",9.980e-16,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Unsaturation,"4.433 [3.510,5.355]",1.076e-15,***,Degree of Unsaturation
PUFA/MUFA,"4.391 [3.449,5.333]",1.512e-14,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Omega-6%,"3.962 [3.040,4.885]",9.028e-12,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Acetoacetate,"3.541 [2.661,4.422]",7.422e-10,***,Acetoacetate
S-LDL-C%,"2.979 [2.112,3.846]",3.855e-06,***,Cholesterol to Total-Lipids in Small LDL percentage
Gln,"2.920 [2.050,3.789]",1.076e-05,***,Glutamine
LA,"2.815 [1.952,3.679]",3.737e-05,***,Linoleic Acid
Albumin,"2.779 [1.923,3.634]",4.499e-05,***,Albumin
S-LDL-FC%,"2.765 [1.882,3.649]",1.977e-04,***,Free Cholesterol to Total-Lipids in Small LDL percentage
L-LDL-C%,"2.749 [1.842,3.655]",6.393e-04,***,Cholesterol to Total-Lipids in Large LDL percentage
S-LDL-FC,"2.526 [1.670,3.382]",0.002,**,Free Cholesterol in Small LDL
M-LDL-FC,"2.500 [1.646,3.353]",0.002,**,Free Cholesterol in Medium LDL
IDL-C%,"2.436 [1.550,3.322]",0.016,*,Cholesterol to Total-Lipids in IDL percentage
Omega-6,"2.405 [1.537,3.272]",0.013,*,Omega-6 Fatty Acids
PUFA,"2.372 [1.499,3.245]",0.023,*,Polyunsaturated Fatty Acids
IDL-CE%,"2.354 [1.469,3.239]",0.043,*,Cholesteryl Esters to Total-Lipids in IDL percentage
LDL-FC,"2.342 [1.482,3.202]",0.022,*,Free Cholesterol in LDL
S-LDL-TG%,"-2.410 [-3.305,-1.515]",0.030,*,Triglycerides to Total-Lipids in Small LDL percentage
S-HDL-PL%,"-2.576 [-3.474,-1.678]",0.004,**,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-TG%,"-2.693 [-3.578,-1.808]",5.531e-04,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-TG%,"-2.773 [-3.674,-1.873]",3.568e-04,***,Triglycerides to Total-Lipids in Large LDL percentage
3-Hydroxybutyrate,"-2.862 [-3.711,-2.013]",8.938e-06,***,3-Hydroxybutyrate
XS-VLDL-PL%,"-3.038 [-3.928,-2.148]",5.186e-06,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
SFA%,"-3.452 [-4.337,-2.566]",5.157e-09,***,Saturated Fatty Acids to Total-Fatty Acids percentage
MUFA%,"-3.780 [-4.716,-2.845]",5.520e-10,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Ala,"-5.270 [-6.150,-4.390]",2.036e-26,***,Alanine
Sc-ala,"-5.579 [-6.452,-4.706]",1.405e-30,***,Spectrometer-corrected alanine
Pyruvate,"-7.319 [-8.030,-6.607]",9.624e-85,***,Pyruvate
Acetate,"-9.170 [-10.040,-8.300]",3.064e-89,***,Acetate
Lactate,"-17.372 [-18.171,-16.572]",0.000e+00,***,Lactate
