Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA,"0.001 [-0.001,0.002]",1.000,,Monounsaturated Fatty Acids
HDL-FC,"0.000 [-0.002,0.002]",1.000,,Free Cholesterol in HDL
SFA,"0.000 [-0.002,0.002]",1.000,,Saturated Fatty Acids
Creatinine,"0.000 [-0.002,0.002]",1.000,,Creatinine
M-LDL-PL%,"0.000 [-0.002,0.002]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Ile,"-0.001 [-0.003,0.001]",1.000,,Isoleucine
M-LDL-FC%,"-0.001 [-0.003,0.001]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Leu,"-0.001 [-0.003,0.001]",1.000,,Leucine
Total-BCAA,"-0.002 [-0.003,0.000]",1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,"-0.002 [-0.004,-0.000]",1.000,,Valine
