Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Sc-ala,"0.068 [0.051,0.085]",2.223e-09,***,Spectrometer-corrected alanine
Ala,"0.054 [0.037,0.072]",1.814e-04,***,Alanine
Val,"0.053 [0.036,0.071]",7.796e-04,***,Valine
Total-BCAA,"0.045 [0.028,0.062]",0.090,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
S-HDL-FC%,"0.042 [0.025,0.059]",0.499,,Free Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-PL%,"-0.008 [-0.025,0.009]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Total-FA,"-0.016 [-0.034,0.001]",1.000,,Total-Fatty Acids
S-HDL-PL%,"-0.048 [-0.066,-0.031]",0.007,**,Phospholipids to Total-Lipids in Small HDL percentage
L-HDL-PL%,"-0.060 [-0.079,-0.041]",1.546e-04,***,Phospholipids to Total-Lipids in Large HDL percentage
GlycA,"-0.066 [-0.084,-0.047]",6.601e-07,***,Glycoprotein Acetyls
