Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,"0.072 [0.050,0.094]",2.235e-05,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6/Omega-3,"0.072 [0.051,0.093]",2.931e-06,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
L-HDL-PL%,"0.058 [0.036,0.080]",0.036,*,Phospholipids to Total-Lipids in Large HDL percentage
SFA%,"0.056 [0.036,0.077]",0.022,*,Saturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,"0.005 [-0.016,0.025]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Omega-3,"-0.068 [-0.088,-0.047]",2.427e-05,***,Omega-3 Fatty Acids
DHA,"-0.072 [-0.092,-0.051]",2.554e-06,***,Docosahexaenoic Acid
PUFA/MUFA,"-0.081 [-0.103,-0.059]",9.585e-08,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
DHA%,"-0.083 [-0.104,-0.062]",2.208e-09,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA%,"-0.084 [-0.106,-0.062]",8.672e-09,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-3%,"-0.090 [-0.111,-0.069]",4.583e-12,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Unsaturation,"-0.095 [-0.116,-0.074]",2.274e-13,***,Degree of Unsaturation
