Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Lactate,"0.077 [0.063,0.090]",2.842e-22,***,Lactate
Pyruvate,"0.029 [0.017,0.041]",0.820,,Pyruvate
LDL-C,"0.009 [-0.005,0.024]",1.000,,LDL Cholesterol
Non-HDL-C,"0.008 [-0.006,0.022]",1.000,,Total-Cholesterol Minus HDL-C
M-LDL-FC%,"0.004 [-0.011,0.019]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-PL%,"-0.003 [-0.018,0.012]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
IDL-TG%,"-0.007 [-0.022,0.008]",1.000,,Triglycerides to Total-Lipids in IDL percentage
L-HDL-PL%,"-0.008 [-0.024,0.008]",1.000,,Phospholipids to Total-Lipids in Large HDL percentage
IDL-PL%,"-0.008 [-0.022,0.007]",1.000,,Phospholipids to Total-Lipids in IDL percentage
Glu,"-0.054 [-0.069,-0.039]",7.039e-07,***,Glucose
