Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,"0.008 [0.002,0.014]",1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-TG%,"0.008 [0.002,0.014]",1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
ApoB/ApoA1,"0.003 [-0.002,0.009]",1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Gly,"0.002 [-0.004,0.008]",1.000,,Glycine
M-LDL-PL%,"0.001 [-0.004,0.007]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
LDL-CE,"-0.002 [-0.008,0.003]",1.000,,Cholesteryl Esters in LDL
Total-C,"-0.004 [-0.009,0.002]",1.000,,Total-Cholesterol
M-LDL-FC%,"-0.004 [-0.010,0.002]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-CE,"-0.004 [-0.010,0.001]",1.000,,Total-Esterified Cholesterol
HDL-CE,"-0.009 [-0.015,-0.003]",1.000,,Cholesteryl Esters in HDL
