Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.10 [1.06-1.14],0.030,*,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
GlycA,1.08 [1.05-1.12],0.966,,Glycoprotein Acetyls
M-LDL-TG%,1.03 [1.00-1.07],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
ApoA1,1.01 [0.98-1.05],1.000,,Apolipoprotein A1
ApoB/ApoA1,1.00 [0.97-1.04],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-FC%,0.95 [0.92-0.98],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LA%,0.92 [0.89-0.95],0.215,,Linoleic Acid to Total-Fatty Acids percentage
DHA%,0.92 [0.89-0.95],0.073,,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA%,0.91 [0.88-0.94],0.009,**,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,0.90 [0.87-0.94],0.005,**,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
