Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.30 [1.11-1.52],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,1.07 [0.90-1.29],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,1.06 [0.89-1.27],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.02 [0.85-1.23],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,1.01 [0.83-1.22],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-TG%,0.96 [0.81-1.13],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.88 [0.74-1.05],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-PL%,0.80 [0.69-0.94],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-CE%,0.78 [0.67-0.91],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
IDL-CE%,0.68 [0.58-0.79],0.186,,Cholesteryl Esters to Total-Lipids in IDL percentage
