Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Omega-6/Omega-3,1.14 [1.03-1.25],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
MUFA%,1.08 [0.97-1.20],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
LDL-C,1.00 [0.91-1.10],1.000,,LDL Cholesterol
M-LDL-FC%,1.00 [0.90-1.11],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-CE,1.00 [0.91-1.10],1.000,,Cholesteryl Esters in LDL
M-VLDL-C%,1.00 [0.90-1.11],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
Omega-6%,0.95 [0.86-1.06],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
LA,0.93 [0.85-1.03],1.000,,Linoleic Acid
PUFA%,0.91 [0.82-1.01],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
DHA,0.90 [0.80-1.00],1.000,,Docosahexaenoic Acid
