Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-TG%,1.19 [1.06-1.35],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-TG%,1.18 [1.05-1.32],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.14 [1.01-1.29],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-PL%,1.08 [0.96-1.21],1.000,,Phospholipids to Total-Lipids in Small LDL percentage
M-LDL-PL%,1.01 [0.89-1.13],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
IDL-CE%,0.76 [0.69-0.85],0.172,,Cholesteryl Esters to Total-Lipids in IDL percentage
Cholines,0.74 [0.65-0.84],0.419,,Total-Cholines
HDL-P,0.73 [0.64-0.83],0.365,,Concentration of HDL Particles
Total-P,0.72 [0.64-0.82],0.174,,Total-Concentration of Lipoprotein Particles
M-HDL-FC%,0.72 [0.63-0.82],0.204,,Free Cholesterol to Total-Lipids in Medium HDL percentage
