Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-TG%,1.24 [1.03-1.48],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-TG%,1.21 [1.02-1.44],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.10 [0.92-1.32],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,1.04 [0.87-1.23],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-LDL-CE%,1.00 [0.84-1.20],1.000,,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-VLDL-PL%,0.92 [0.77-1.10],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.89 [0.74-1.07],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.87 [0.72-1.04],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.86 [0.72-1.04],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.82 [0.69-0.99],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
