Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.53 [1.34-1.76],1.833e-04,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.51 [1.32-1.73],6.152e-04,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.44 [1.24-1.66],0.171,,Triglycerides to Total-Lipids in Very Small VLDL percentage
XS-VLDL-PL%,1.41 [1.23-1.62],0.208,,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.41 [1.24-1.60],0.040,*,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-C%,0.73 [0.65-0.82],0.044,*,Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-FC%,0.68 [0.60-0.77],6.467e-04,***,Free Cholesterol to Total-Lipids in Large LDL percentage
IDL-CE%,0.68 [0.60-0.77],5.583e-04,***,Cholesteryl Esters to Total-Lipids in IDL percentage
XS-VLDL-C%,0.68 [0.59-0.78],0.003,**,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.68 [0.59-0.77],0.002,**,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
IDL-C%,0.67 [0.59-0.76],5.409e-05,***,Cholesterol to Total-Lipids in IDL percentage
L-LDL-C%,0.66 [0.58-0.76],2.860e-04,***,Cholesterol to Total-Lipids in Large LDL percentage
