Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-TG%,1.17 [1.00-1.36],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.14 [0.98-1.32],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.13 [0.97-1.32],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-PL%,1.09 [0.93-1.26],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-PL%,1.00 [0.86-1.17],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-FC%,0.90 [0.77-1.06],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-PL%,0.90 [0.77-1.04],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.88 [0.75-1.02],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.86 [0.74-1.01],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.86 [0.74-1.01],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
