Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.29 [1.21-1.37],4.765e-09,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
Omega-6/Omega-3,1.20 [1.12-1.28],0.005,**,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
IDL-TG%,1.18 [1.11-1.26],0.126,,Triglycerides to Total-Lipids in IDL percentage
IDL-PL%,1.18 [1.11-1.25],0.038,*,Phospholipids to Total-Lipids in IDL percentage
L-LDL-TG%,1.18 [1.10-1.26],0.216,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-C%,0.85 [0.80-0.90],0.025,*,Cholesterol to Total-Lipids in Medium LDL percentage
Non-HDL-C,0.84 [0.79-0.90],0.034,*,Total-Cholesterol Minus HDL-C
LDL-C,0.84 [0.79-0.90],0.027,*,LDL Cholesterol
LDL-FC,0.84 [0.79-0.90],0.028,*,Free Cholesterol in LDL
Clinical LDL-C,0.84 [0.79-0.90],0.013,*,Clinical LDL Cholesterol
IDL-PL,0.84 [0.79-0.90],0.032,*,Phospholipids in IDL
IDL-FC,0.84 [0.79-0.90],0.026,*,Free Cholesterol in IDL
L-LDL-CE,0.84 [0.79-0.89],0.013,*,Cholesteryl Esters in Large LDL
L-LDL-PL,0.84 [0.79-0.89],0.011,*,Phospholipids in Large LDL
L-LDL-L,0.84 [0.79-0.89],0.008,**,Total-Lipids in Large LDL
XS-VLDL-C%,0.84 [0.78-0.89],0.036,*,Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-C,0.83 [0.78-0.89],0.005,**,Cholesterol in Large LDL
L-LDL-FC,0.83 [0.78-0.89],0.006,**,Free Cholesterol in Large LDL
L-LDL-C%,0.83 [0.78-0.89],0.007,**,Cholesterol to Total-Lipids in Large LDL percentage
S-HDL-CE,0.83 [0.78-0.88],5.049e-04,***,Cholesteryl Esters in Small HDL
IDL-C%,0.83 [0.78-0.88],6.468e-04,***,Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-CE%,0.83 [0.77-0.88],0.006,**,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
SM,0.83 [0.77-0.88],0.004,**,Sphingomyelins
Total-FC,0.83 [0.77-0.88],0.001,**,Total-Free Cholesterol
Total-L,0.82 [0.77-0.88],6.377e-04,***,Total-Lipids in Lipoprotein Particles
DHA%,0.82 [0.77-0.88],0.005,**,Docosahexaenoic Acid to Total-Fatty Acids percentage
S-HDL-P,0.82 [0.77-0.87],1.493e-04,***,Concentration of Small HDL Particles
Omega-3%,0.82 [0.77-0.87],3.866e-04,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
IDL-L,0.82 [0.77-0.87],2.959e-04,***,Total-Lipids in IDL
S-HDL-L,0.82 [0.77-0.87],7.965e-05,***,Total-Lipids in Small HDL
S-HDL-C,0.82 [0.77-0.87],5.871e-05,***,Cholesterol in Small HDL
HDL-CE,0.82 [0.76-0.88],0.003,**,Cholesteryl Esters in HDL
Unsaturation,0.81 [0.76-0.87],6.259e-04,***,Degree of Unsaturation
S-HDL-PL,0.81 [0.76-0.87],4.063e-05,***,Phospholipids in Small HDL
PUFA,0.81 [0.76-0.87],1.292e-04,***,Polyunsaturated Fatty Acids
M-HDL-CE,0.81 [0.76-0.87],2.615e-04,***,Cholesteryl Esters in Medium HDL
HDL-C,0.81 [0.76-0.87],0.001,**,HDL Cholesterol
IDL-C,0.81 [0.76-0.86],3.627e-05,***,Cholesterol in IDL
S-HDL-FC,0.81 [0.76-0.86],3.008e-05,***,Free Cholesterol in Small HDL
HDL-FC,0.81 [0.75-0.87],6.714e-04,***,Free Cholesterol in HDL
M-HDL-P,0.81 [0.76-0.86],1.270e-04,***,Concentration of Medium HDL Particles
M-HDL-C,0.81 [0.76-0.86],1.188e-04,***,Cholesterol in Medium HDL
M-HDL-PL,0.81 [0.76-0.86],8.260e-05,***,Phospholipids in Medium HDL
M-HDL-FC%,0.81 [0.75-0.87],9.782e-04,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
M-HDL-L,0.81 [0.75-0.86],5.810e-05,***,Total-Lipids in Medium HDL
Total-C,0.81 [0.76-0.86],1.459e-05,***,Total-Cholesterol
HDL-PL,0.81 [0.75-0.86],1.572e-04,***,Phospholipids in HDL
HDL-L,0.81 [0.75-0.86],1.996e-04,***,Total-Lipids in HDL
IDL-CE,0.80 [0.75-0.86],6.952e-06,***,Cholesteryl Esters in IDL
IDL-CE%,0.80 [0.75-0.85],3.524e-07,***,Cholesteryl Esters to Total-Lipids in IDL percentage
ApoA1,0.80 [0.75-0.86],3.110e-05,***,Apolipoprotein A1
Total-CE,0.80 [0.75-0.85],4.712e-06,***,Total-Esterified Cholesterol
M-HDL-FC,0.80 [0.75-0.86],2.360e-05,***,Free Cholesterol in Medium HDL
Total-PL,0.79 [0.74-0.85],1.194e-06,***,Total-Phospholipids in Lipoprotein Particles
Cholines,0.79 [0.74-0.85],1.536e-06,***,Total-Cholines
Phosphoglyc,0.79 [0.74-0.85],1.181e-06,***,Phosphoglycerides
HDL-P,0.79 [0.74-0.85],1.122e-06,***,Concentration of HDL Particles
Omega-3,0.79 [0.74-0.84],1.283e-06,***,Omega-3 Fatty Acids
Total-P,0.78 [0.73-0.84],1.432e-07,***,Total-Concentration of Lipoprotein Particles
PC,0.78 [0.73-0.83],3.479e-08,***,Phosphatidylcholines
DHA,0.76 [0.70-0.81],3.938e-09,***,Docosahexaenoic Acid
