Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,1.58 [1.38-1.81],9.280e-06,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.57 [1.36-1.81],8.109e-05,***,Triglycerides to Total-Lipids in Small VLDL percentage
IDL-TG%,1.55 [1.36-1.77],6.235e-06,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.55 [1.36-1.77],6.391e-06,***,Triglycerides to Total-Lipids in Large LDL percentage
M-VLDL-TG%,1.51 [1.32-1.73],7.299e-04,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.51 [1.33-1.70],1.441e-05,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.47 [1.28-1.68],0.005,**,Phospholipids to Total-Lipids in Large HDL percentage
S-VLDL-CE%,0.73 [0.65-0.82],0.034,*,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
M-VLDL-CE%,0.72 [0.65-0.81],0.002,**,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-C%,0.71 [0.63-0.79],1.300e-04,***,Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-FC%,0.70 [0.62-0.80],0.005,**,Free Cholesterol to Total-Lipids in Large HDL percentage
M-VLDL-C%,0.70 [0.62-0.78],4.721e-04,***,Cholesterol to Total-Lipids in Medium VLDL percentage
IDL-C%,0.70 [0.62-0.78],2.986e-04,***,Cholesterol to Total-Lipids in IDL percentage
Phosphoglyc,0.69 [0.60-0.79],0.043,*,Phosphoglycerides
IDL-CE%,0.69 [0.61-0.78],2.539e-04,***,Cholesteryl Esters to Total-Lipids in IDL percentage
XS-VLDL-PL,0.69 [0.60-0.79],0.023,*,Phospholipids in Very Small VLDL
S-LDL-C%,0.68 [0.61-0.77],1.754e-05,***,Cholesterol to Total-Lipids in Small LDL percentage
ApoB/ApoA1,0.68 [0.59-0.79],0.022,*,Apolipoprotein B to Apolipoprotein A1 ratio
PC,0.68 [0.59-0.78],0.015,*,Phosphatidylcholines
S-VLDL-C%,0.68 [0.60-0.77],7.550e-05,***,Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-L,0.68 [0.59-0.78],0.008,**,Total-Lipids in Medium VLDL
M-VLDL-FC%,0.68 [0.60-0.76],4.816e-05,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
S-VLDL-CE,0.67 [0.59-0.77],0.005,**,Cholesteryl Esters in Small VLDL
M-VLDL-PL%,0.67 [0.60-0.75],3.966e-06,***,Phospholipids to Total-Lipids in Medium VLDL percentage
XS-VLDL-CE%,0.66 [0.59-0.75],3.882e-06,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XS-VLDL-L,0.66 [0.58-0.76],8.178e-04,***,Total-Lipids in Very Small VLDL
L-LDL-C%,0.66 [0.58-0.75],1.324e-05,***,Cholesterol to Total-Lipids in Large LDL percentage
VLDL-C,0.66 [0.58-0.75],2.396e-04,***,VLDL Cholesterol
XS-VLDL-C%,0.66 [0.58-0.74],3.595e-06,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-P,0.66 [0.57-0.75],7.164e-04,***,Concentration of Very Small VLDL Particles
Cholines,0.65 [0.57-0.75],3.918e-04,***,Total-Cholines
S-VLDL-PL,0.65 [0.57-0.75],7.426e-04,***,Phospholipids in Small VLDL
PUFA,0.65 [0.57-0.75],2.251e-04,***,Polyunsaturated Fatty Acids
LA%,0.65 [0.57-0.74],2.613e-05,***,Linoleic Acid to Total-Fatty Acids percentage
S-VLDL-C,0.65 [0.57-0.75],2.462e-04,***,Cholesterol in Small VLDL
XS-VLDL-FC,0.64 [0.56-0.74],1.297e-04,***,Free Cholesterol in Very Small VLDL
S-VLDL-FC%,0.64 [0.57-0.73],5.029e-07,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-P,0.64 [0.55-0.74],3.296e-04,***,Concentration of Medium VLDL Particles
S-VLDL-PL%,0.64 [0.56-0.73],2.072e-06,***,Phospholipids to Total-Lipids in Small VLDL percentage
M-VLDL-PL,0.64 [0.55-0.73],5.350e-05,***,Phospholipids in Medium VLDL
VLDL-CE,0.63 [0.55-0.73],7.324e-06,***,Cholesteryl Esters in VLDL
Total-PL,0.63 [0.55-0.72],7.663e-06,***,Total-Phospholipids in Lipoprotein Particles
Total-L,0.63 [0.55-0.72],8.501e-07,***,Total-Lipids in Lipoprotein Particles
Omega-6,0.63 [0.55-0.72],2.646e-06,***,Omega-6 Fatty Acids
M-LDL-L,0.62 [0.54-0.71],3.098e-07,***,Total-Lipids in Medium LDL
M-LDL-CE,0.62 [0.54-0.71],1.110e-06,***,Cholesteryl Esters in Medium LDL
M-LDL-PL,0.62 [0.54-0.71],9.550e-07,***,Phospholipids in Medium LDL
S-VLDL-FC,0.61 [0.53-0.71],3.257e-06,***,Free Cholesterol in Small VLDL
S-LDL-P,0.61 [0.53-0.71],3.290e-06,***,Concentration of Small LDL Particles
S-LDL-PL,0.61 [0.53-0.70],4.264e-07,***,Phospholipids in Small LDL
M-VLDL-FC,0.61 [0.53-0.70],2.372e-06,***,Free Cholesterol in Medium VLDL
