Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.21 [1.10-1.32],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.20 [1.09-1.32],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,1.07 [0.97-1.18],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-PL%,1.04 [0.94-1.14],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-PL%,1.01 [0.93-1.11],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
IDL-P,0.80 [0.73-0.88],0.383,,Concentration of IDL Particles
IDL-FC,0.80 [0.73-0.88],0.374,,Free Cholesterol in IDL
IDL-L,0.79 [0.72-0.87],0.241,,Total-Lipids in IDL
IDL-C,0.79 [0.72-0.86],0.070,,Cholesterol in IDL
IDL-CE,0.78 [0.72-0.86],0.049,*,Cholesteryl Esters in IDL
