Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.36 [1.20-1.55],0.219,,Glycoprotein Acetyls
S-HDL-TG,1.31 [1.17-1.47],0.685,,Triglycerides in Small HDL
M-LDL-TG%,1.24 [1.10-1.40],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-CE%,1.19 [1.06-1.35],1.000,,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-HDL-PL%,1.06 [0.94-1.20],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-PL%,0.91 [0.81-1.02],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,0.82 [0.73-0.93],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.79 [0.70-0.89],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
L-LDL-FC%,0.76 [0.67-0.85],0.885,,Free Cholesterol to Total-Lipids in Large LDL percentage
M-LDL-FC%,0.75 [0.67-0.85],0.512,,Free Cholesterol to Total-Lipids in Medium LDL percentage
