Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.15 [1.00-1.32],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Gly,1.06 [0.93-1.20],1.000,,Glycine
Phe,1.06 [0.92-1.21],1.000,,Phenylalanine
ApoB/ApoA1,1.05 [0.92-1.21],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
His,1.00 [0.87-1.16],1.000,,Histidine
VLDL-CE,0.98 [0.86-1.13],1.000,,Cholesteryl Esters in VLDL
LDL-CE,0.98 [0.85-1.12],1.000,,Cholesteryl Esters in LDL
Omega-6/Omega-3,0.93 [0.80-1.07],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Total-CE,0.90 [0.78-1.04],1.000,,Total-Esterified Cholesterol
M-LDL-FC%,0.90 [0.77-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
