Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.08 [0.88-1.32],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,1.06 [0.89-1.27],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoB,1.06 [0.89-1.26],1.000,,Apolipoprotein B
Clinical LDL-C,1.04 [0.87-1.24],1.000,,Clinical LDL Cholesterol
Tyr,1.02 [0.85-1.21],1.000,,Tyrosine
Omega-6%,1.00 [0.82-1.22],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
MUFA,0.99 [0.81-1.20],1.000,,Monounsaturated Fatty Acids
Omega-3,0.99 [0.83-1.19],1.000,,Omega-3 Fatty Acids
PUFA%,0.99 [0.81-1.21],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-TG%,0.93 [0.77-1.12],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
