Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.63 [1.51-1.77],5.322e-28,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.59 [1.47-1.73],1.755e-24,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.57 [1.46-1.69],8.219e-27,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.51 [1.39-1.64],2.635e-16,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XS-VLDL-PL%,1.48 [1.37-1.61],8.193e-16,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.48 [1.36-1.61],4.957e-14,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.43 [1.32-1.56],9.094e-12,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-TG%,1.42 [1.31-1.54],5.303e-13,***,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.35 [1.24-1.48],2.433e-06,***,Phospholipids to Total-Lipids in Large HDL percentage
IDL-PL%,1.33 [1.23-1.44],8.146e-07,***,Phospholipids to Total-Lipids in IDL percentage
XL-VLDL-TG%,1.33 [1.22-1.46],1.583e-04,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-HDL-PL%,1.31 [1.20-1.42],2.276e-04,***,Phospholipids to Total-Lipids in Medium HDL percentage
MUFA%,1.30 [1.19-1.42],0.002,**,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-PL%,1.28 [1.18-1.39],0.001,**,Phospholipids to Total-Lipids in Small HDL percentage
S-LDL-PL%,1.23 [1.14-1.34],0.047,*,Phospholipids to Total-Lipids in Small LDL percentage
L-VLDL-C%,0.81 [0.75-0.88],0.040,*,Cholesterol to Total-Lipids in Large VLDL percentage
L-LDL-CE%,0.81 [0.75-0.87],0.007,**,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-LDL-CE%,0.81 [0.75-0.87],0.023,*,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
S-HDL-CE,0.80 [0.74-0.87],0.009,**,Cholesteryl Esters in Small HDL
L-VLDL-CE,0.80 [0.73-0.87],0.024,*,Cholesteryl Esters in Large VLDL
S-HDL-FC,0.79 [0.73-0.86],0.014,*,Free Cholesterol in Small HDL
XL-VLDL-FC%,0.79 [0.73-0.86],0.009,**,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
L-HDL-CE%,0.79 [0.73-0.86],0.020,*,Cholesteryl Esters to Total-Lipids in Large HDL percentage
S-HDL-FC%,0.79 [0.73-0.86],0.016,*,Free Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-C,0.79 [0.73-0.86],0.003,**,Cholesterol in Small HDL
L-VLDL-CE%,0.79 [0.73-0.86],0.005,**,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
S-LDL-CE%,0.79 [0.73-0.86],0.001,**,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-HDL-P,0.79 [0.73-0.86],0.003,**,Concentration of Small HDL Particles
M-LDL-FC%,0.79 [0.73-0.85],0.002,**,Free Cholesterol to Total-Lipids in Medium LDL percentage
Unsaturation,0.79 [0.72-0.86],0.015,*,Degree of Unsaturation
L-HDL-FC%,0.79 [0.72-0.86],0.013,*,Free Cholesterol to Total-Lipids in Large HDL percentage
S-LDL-FC%,0.79 [0.73-0.85],1.550e-05,***,Free Cholesterol to Total-Lipids in Small LDL percentage
PUFA%,0.79 [0.72-0.86],0.009,**,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-CE,0.79 [0.72-0.86],0.010,*,Cholesteryl Esters in Very Large VLDL
IDL-FC%,0.78 [0.72-0.85],9.452e-04,***,Free Cholesterol to Total-Lipids in IDL percentage
VLDL-P,0.78 [0.71-0.85],0.002,**,Concentration of VLDL Particles
L-HDL-C%,0.78 [0.71-0.84],9.692e-04,***,Cholesterol to Total-Lipids in Large HDL percentage
XS-VLDL-L,0.77 [0.71-0.84],2.312e-04,***,Total-Lipids in Very Small VLDL
S-HDL-C%,0.77 [0.71-0.83],1.696e-05,***,Cholesterol to Total-Lipids in Small HDL percentage
PUFA/MUFA,0.77 [0.70-0.84],0.001,**,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
VLDL-FC,0.76 [0.70-0.83],1.001e-04,***,Free Cholesterol in VLDL
XS-VLDL-P,0.76 [0.70-0.83],3.573e-05,***,Concentration of Very Small VLDL Particles
S-VLDL-CE,0.75 [0.69-0.82],5.772e-06,***,Cholesteryl Esters in Small VLDL
S-VLDL-CE%,0.75 [0.70-0.81],9.180e-09,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
Phosphoglyc,0.75 [0.69-0.82],1.856e-05,***,Phosphoglycerides
Total-P,0.75 [0.69-0.82],1.628e-05,***,Total-Concentration of Lipoprotein Particles
XS-VLDL-FC,0.75 [0.69-0.82],4.690e-06,***,Free Cholesterol in Very Small VLDL
DHA,0.75 [0.69-0.82],8.057e-05,***,Docosahexaenoic Acid
XL-VLDL-C%,0.75 [0.69-0.81],5.019e-06,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-VLDL-CE%,0.74 [0.68-0.81],9.563e-07,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
ApoB/ApoA1,0.74 [0.68-0.81],2.166e-06,***,Apolipoprotein B to Apolipoprotein A1 ratio
PC,0.74 [0.68-0.81],1.516e-06,***,Phosphatidylcholines
M-VLDL-L,0.74 [0.68-0.80],3.522e-07,***,Total-Lipids in Medium VLDL
M-HDL-FC%,0.73 [0.67-0.80],2.904e-06,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
XS-VLDL-FC%,0.73 [0.68-0.79],2.441e-10,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-VLDL-PL,0.73 [0.67-0.79],7.349e-08,***,Phospholipids in Small VLDL
XL-HDL-CE%,0.73 [0.67-0.79],2.966e-08,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
S-VLDL-C,0.73 [0.67-0.79],1.550e-08,***,Cholesterol in Small VLDL
VLDL-C,0.72 [0.67-0.79],3.198e-09,***,VLDL Cholesterol
M-VLDL-CE%,0.72 [0.67-0.78],7.013e-14,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
Cholines,0.72 [0.66-0.79],1.446e-08,***,Total-Cholines
L-LDL-FC%,0.71 [0.66-0.77],1.873e-13,***,Free Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-P,0.71 [0.65-0.77],2.347e-09,***,Concentration of Medium VLDL Particles
M-VLDL-C%,0.70 [0.65-0.76],1.796e-14,***,Cholesterol to Total-Lipids in Medium VLDL percentage
