Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,1.89 [1.58-2.26],5.377e-07,***,Creatinine
M-LDL-TG%,1.18 [1.00-1.39],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.15 [0.97-1.37],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,1.09 [0.92-1.28],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-LDL-PL%,1.02 [0.87-1.20],1.000,,Phospholipids to Total-Lipids in Small LDL percentage
M-LDL-FC%,0.88 [0.74-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,0.85 [0.72-1.01],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.85 [0.72-1.00],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.82 [0.70-0.97],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.81 [0.69-0.95],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
