Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.22 [1.08-1.39],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.21 [1.06-1.39],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,1.20 [1.05-1.38],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-PL%,1.13 [0.99-1.29],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
S-LDL-CE%,1.07 [0.94-1.21],1.000,,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-LDL-PL%,0.90 [0.80-1.02],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,0.83 [0.73-0.95],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.81 [0.71-0.92],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.81 [0.71-0.92],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.77 [0.68-0.88],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
