Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-TG%,1.39 [1.15-1.70],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-PL%,1.35 [1.12-1.64],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-TG%,1.33 [1.12-1.59],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-CE%,1.16 [0.96-1.40],1.000,,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-HDL-TG%,1.12 [0.92-1.36],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-PL%,0.96 [0.80-1.15],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.79 [0.66-0.95],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,0.75 [0.63-0.89],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.74 [0.62-0.89],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.74 [0.62-0.88],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
