Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-TG%,1.22 [1.09-1.36],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.20 [1.09-1.34],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.17 [1.05-1.30],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-PL%,1.10 [0.99-1.23],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-PL%,1.00 [0.91-1.11],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-PL%,0.83 [0.74-0.92],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.81 [0.73-0.90],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.80 [0.72-0.89],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.80 [0.72-0.89],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-C%,0.80 [0.72-0.89],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
