Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-C%,1.07 [0.89-1.30],1.000,,Cholesterol to Total-Lipids in Medium LDL percentage
Gly,1.05 [0.89-1.23],1.000,,Glycine
M-LDL-CE%,1.04 [0.87-1.24],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Gln,1.02 [0.85-1.22],1.000,,Glutamine
M-LDL-FC%,1.01 [0.83-1.24],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-PL%,0.98 [0.83-1.17],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Unsaturation,0.98 [0.80-1.19],1.000,,Degree of Unsaturation
Total-FA,0.98 [0.81-1.18],1.000,,Total-Fatty Acids
SFA,0.95 [0.79-1.16],1.000,,Saturated Fatty Acids
Creatinine,0.94 [0.74-1.18],1.000,,Creatinine
