Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.28 [1.22-1.33],1.717e-24,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.28 [1.22-1.33],1.609e-24,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.28 [1.22-1.33],1.144e-24,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.24 [1.19-1.29],3.738e-20,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-PL%,1.23 [1.18-1.29],3.159e-15,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-TG%,1.22 [1.17-1.27],4.180e-14,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.19 [1.14-1.24],9.649e-12,***,Triglycerides to Total-Lipids in Small LDL percentage
IDL-PL%,1.19 [1.14-1.24],7.025e-12,***,Phospholipids to Total-Lipids in IDL percentage
M-VLDL-TG%,1.19 [1.14-1.24],3.029e-10,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,1.19 [1.14-1.24],3.158e-10,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-HDL-TG%,1.18 [1.13-1.23],1.565e-08,***,Triglycerides to Total-Lipids in Small HDL percentage
MUFA%,1.17 [1.12-1.23],3.607e-06,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Creatinine,1.16 [1.11-1.22],9.897e-05,***,Creatinine
L-HDL-PL%,1.16 [1.11-1.21],6.408e-05,***,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-TG%,1.15 [1.10-1.20],4.898e-05,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-HDL-TG%,1.14 [1.09-1.19],0.003,**,Triglycerides to Total-Lipids in Large HDL percentage
TG/PG,1.13 [1.08-1.18],0.012,*,Triglycerides to Phosphoglycerides ratio
XL-VLDL-TG%,1.13 [1.08-1.18],0.006,**,Triglycerides to Total-Lipids in Very Large VLDL percentage
Total-FA,0.89 [0.85-0.93],0.042,*,Total-Fatty Acids
S-VLDL-FC,0.89 [0.85-0.93],0.004,**,Free Cholesterol in Small VLDL
S-LDL-FC%,0.89 [0.85-0.92],7.794e-04,***,Free Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-FC%,0.89 [0.85-0.93],0.007,**,Free Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-FC,0.89 [0.85-0.92],0.001,**,Free Cholesterol in Medium VLDL
S-HDL-PL,0.88 [0.85-0.92],0.002,**,Phospholipids in Small HDL
Albumin,0.88 [0.85-0.92],6.944e-04,***,Albumin
M-HDL-CE%,0.88 [0.84-0.92],5.801e-04,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
L-HDL-FC%,0.88 [0.84-0.92],0.014,*,Free Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-L,0.88 [0.84-0.92],0.003,**,Total-Lipids in Very Large HDL
XL-VLDL-C%,0.88 [0.84-0.91],3.605e-04,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
S-LDL-P,0.88 [0.84-0.91],4.220e-05,***,Concentration of Small LDL Particles
XS-VLDL-C,0.88 [0.84-0.91],2.923e-05,***,Cholesterol in Very Small VLDL
S-HDL-L,0.87 [0.84-0.91],4.763e-05,***,Total-Lipids in Small HDL
XL-VLDL-CE%,0.87 [0.84-0.91],1.424e-04,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
L-HDL-CE%,0.87 [0.84-0.91],5.452e-04,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
S-HDL-C%,0.87 [0.84-0.91],1.269e-05,***,Cholesterol to Total-Lipids in Small HDL percentage
DHA,0.87 [0.83-0.91],1.608e-04,***,Docosahexaenoic Acid
M-LDL-FC%,0.87 [0.83-0.90],9.698e-06,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,0.87 [0.83-0.91],2.232e-04,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-HDL-PL,0.86 [0.83-0.90],2.418e-05,***,Phospholipids in Medium HDL
L-HDL-C%,0.86 [0.83-0.90],2.650e-05,***,Cholesterol to Total-Lipids in Large HDL percentage
S-VLDL-C%,0.86 [0.83-0.90],1.314e-07,***,Cholesterol to Total-Lipids in Small VLDL percentage
XL-HDL-P,0.86 [0.82-0.90],2.029e-05,***,Concentration of Very Large HDL Particles
L-LDL-P,0.86 [0.83-0.90],1.928e-07,***,Concentration of Large LDL Particles
XS-VLDL-CE,0.86 [0.83-0.90],1.068e-07,***,Cholesteryl Esters in Very Small VLDL
LDL-P,0.86 [0.82-0.89],7.075e-08,***,Concentration of LDL Particles
M-VLDL-C,0.86 [0.82-0.89],3.470e-08,***,Cholesterol in Medium VLDL
XL-HDL-C,0.86 [0.82-0.90],3.614e-06,***,Cholesterol in Very Large HDL
ApoB,0.86 [0.82-0.89],1.486e-08,***,Apolipoprotein B
M-LDL-P,0.86 [0.82-0.89],3.379e-08,***,Concentration of Medium LDL Particles
M-VLDL-CE%,0.85 [0.82-0.89],4.198e-09,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-HDL-PL,0.85 [0.81-0.89],3.722e-06,***,Phospholipids in Large HDL
LA%,0.85 [0.82-0.89],1.224e-07,***,Linoleic Acid to Total-Fatty Acids percentage
M-VLDL-PL%,0.85 [0.82-0.89],7.466e-10,***,Phospholipids to Total-Lipids in Medium VLDL percentage
S-LDL-CE,0.85 [0.82-0.89],3.999e-09,***,Cholesteryl Esters in Small LDL
S-LDL-PL,0.85 [0.81-0.88],5.423e-10,***,Phospholipids in Small LDL
M-HDL-L,0.85 [0.81-0.89],7.671e-08,***,Total-Lipids in Medium HDL
XL-HDL-CE,0.85 [0.81-0.89],3.299e-07,***,Cholesteryl Esters in Very Large HDL
M-HDL-C%,0.85 [0.81-0.88],4.494e-09,***,Cholesterol to Total-Lipids in Medium HDL percentage
M-VLDL-C%,0.85 [0.81-0.88],7.058e-10,***,Cholesterol to Total-Lipids in Medium VLDL percentage
S-LDL-L,0.85 [0.81-0.88],4.409e-10,***,Total-Lipids in Small LDL
M-VLDL-FC%,0.85 [0.81-0.88],3.899e-10,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-CE,0.85 [0.81-0.88],5.339e-10,***,Cholesteryl Esters in Medium LDL
S-HDL-CE,0.84 [0.81-0.88],9.977e-11,***,Cholesteryl Esters in Small HDL
IDL-P,0.84 [0.81-0.88],3.013e-11,***,Concentration of IDL Particles
M-VLDL-CE,0.84 [0.81-0.88],8.105e-11,***,Cholesteryl Esters in Medium VLDL
XL-HDL-CE%,0.84 [0.81-0.88],3.539e-09,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
S-HDL-P,0.84 [0.81-0.88],1.289e-10,***,Concentration of Small HDL Particles
M-LDL-PL,0.84 [0.81-0.88],8.528e-11,***,Phospholipids in Medium LDL
Remnant-C,0.84 [0.81-0.88],3.095e-11,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
S-HDL-FC,0.84 [0.81-0.88],5.893e-10,***,Free Cholesterol in Small HDL
L-HDL-FC,0.84 [0.80-0.88],1.182e-07,***,Free Cholesterol in Large HDL
M-LDL-L,0.84 [0.81-0.88],2.885e-11,***,Total-Lipids in Medium LDL
L-HDL-L,0.84 [0.80-0.88],1.600e-07,***,Total-Lipids in Large HDL
S-LDL-C%,0.84 [0.81-0.87],5.232e-13,***,Cholesterol to Total-Lipids in Small LDL percentage
S-LDL-C,0.84 [0.81-0.88],1.586e-11,***,Cholesterol in Small LDL
S-HDL-C,0.84 [0.81-0.87],1.259e-11,***,Cholesterol in Small HDL
L-HDL-P,0.84 [0.80-0.88],3.383e-08,***,Concentration of Large HDL Particles
M-HDL-P,0.84 [0.80-0.87],6.776e-10,***,Concentration of Medium HDL Particles
M-LDL-C,0.83 [0.80-0.87],1.452e-12,***,Cholesterol in Medium LDL
HDL-PL,0.83 [0.80-0.87],2.200e-09,***,Phospholipids in HDL
L-HDL-C,0.83 [0.80-0.87],8.039e-09,***,Cholesterol in Large HDL
L-HDL-CE,0.83 [0.80-0.87],6.643e-09,***,Cholesteryl Esters in Large HDL
M-HDL-CE,0.83 [0.80-0.87],4.243e-11,***,Cholesteryl Esters in Medium HDL
L-LDL-FC%,0.83 [0.80-0.86],2.767e-14,***,Free Cholesterol to Total-Lipids in Large LDL percentage
Omega-6,0.83 [0.79-0.86],1.222e-12,***,Omega-6 Fatty Acids
PUFA,0.83 [0.79-0.86],2.192e-12,***,Polyunsaturated Fatty Acids
M-HDL-C,0.83 [0.79-0.87],1.541e-11,***,Cholesterol in Medium HDL
LA,0.83 [0.79-0.86],1.512e-13,***,Linoleic Acid
S-LDL-FC,0.83 [0.79-0.86],3.140e-15,***,Free Cholesterol in Small LDL
M-LDL-C%,0.83 [0.80-0.86],4.888e-18,***,Cholesterol to Total-Lipids in Medium LDL percentage
Non-HDL-C,0.82 [0.79-0.86],1.957e-15,***,Total-Cholesterol Minus HDL-C
Total-L,0.82 [0.79-0.86],3.283e-14,***,Total-Lipids in Lipoprotein Particles
M-HDL-FC,0.82 [0.79-0.86],5.991e-12,***,Free Cholesterol in Medium HDL
IDL-PL,0.82 [0.79-0.86],8.408e-15,***,Phospholipids in IDL
LDL-CE,0.82 [0.79-0.86],1.191e-15,***,Cholesteryl Esters in LDL
LDL-PL,0.82 [0.79-0.86],6.744e-16,***,Phospholipids in LDL
LDL-L,0.82 [0.79-0.86],3.538e-16,***,Total-Lipids in LDL
Phosphoglyc,0.82 [0.78-0.86],1.457e-13,***,Phosphoglycerides
ApoA1,0.82 [0.78-0.85],2.567e-13,***,Apolipoprotein A1
HDL-L,0.81 [0.78-0.85],9.919e-13,***,Total-Lipids in HDL
LDL-C,0.81 [0.78-0.85],7.989e-18,***,LDL Cholesterol
M-LDL-FC,0.81 [0.78-0.85],1.697e-17,***,Free Cholesterol in Medium LDL
PC,0.81 [0.78-0.85],4.372e-15,***,Phosphatidylcholines
L-LDL-CE,0.81 [0.78-0.85],1.062e-17,***,Cholesteryl Esters in Large LDL
S-VLDL-PL%,0.81 [0.78-0.85],1.750e-17,***,Phospholipids to Total-Lipids in Small VLDL percentage
S-VLDL-FC%,0.81 [0.78-0.85],5.890e-18,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
L-LDL-L,0.81 [0.78-0.85],3.040e-18,***,Total-Lipids in Large LDL
L-LDL-PL,0.81 [0.78-0.84],1.855e-18,***,Phospholipids in Large LDL
Clinical LDL-C,0.81 [0.78-0.84],1.923e-19,***,Clinical LDL Cholesterol
XS-VLDL-C%,0.81 [0.78-0.84],5.614e-18,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
Total-FC,0.81 [0.77-0.84],5.494e-19,***,Total-Free Cholesterol
IDL-FC,0.81 [0.77-0.84],2.053e-19,***,Free Cholesterol in IDL
L-LDL-C,0.81 [0.77-0.84],1.010e-19,***,Cholesterol in Large LDL
IDL-L,0.80 [0.77-0.84],9.713e-20,***,Total-Lipids in IDL
XS-VLDL-CE%,0.80 [0.77-0.84],1.329e-19,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Cholines,0.80 [0.77-0.84],3.030e-17,***,Total-Cholines
HDL-FC,0.80 [0.77-0.84],4.509e-15,***,Free Cholesterol in HDL
Total-PL,0.80 [0.77-0.84],3.555e-18,***,Total-Phospholipids in Lipoprotein Particles
HDL-P,0.80 [0.77-0.84],1.301e-17,***,Concentration of HDL Particles
LDL-FC,0.80 [0.77-0.83],2.169e-21,***,Free Cholesterol in LDL
IDL-C%,0.80 [0.77-0.83],5.256e-25,***,Cholesterol to Total-Lipids in IDL percentage
HDL-CE,0.80 [0.76-0.83],5.844e-17,***,Cholesteryl Esters in HDL
SM,0.80 [0.76-0.83],5.502e-20,***,Sphingomyelins
HDL-C,0.79 [0.76-0.83],3.709e-17,***,HDL Cholesterol
IDL-CE%,0.79 [0.76-0.82],6.111e-26,***,Cholesteryl Esters to Total-Lipids in IDL percentage
L-LDL-FC,0.79 [0.76-0.83],6.548e-23,***,Free Cholesterol in Large LDL
IDL-C,0.79 [0.76-0.82],1.446e-23,***,Cholesterol in IDL
IDL-CE,0.79 [0.76-0.82],3.105e-24,***,Cholesteryl Esters in IDL
Total-P,0.79 [0.75-0.82],3.804e-21,***,Total-Concentration of Lipoprotein Particles
Total-C,0.79 [0.75-0.82],1.212e-24,***,Total-Cholesterol
L-LDL-C%,0.78 [0.75-0.82],2.821e-25,***,Cholesterol to Total-Lipids in Large LDL percentage
Total-CE,0.78 [0.75-0.81],2.320e-26,***,Total-Esterified Cholesterol
M-HDL-FC%,0.77 [0.74-0.81],9.060e-22,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
