Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.53 [1.36-1.72],2.004e-07,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.51 [1.34-1.70],1.136e-06,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.50 [1.33-1.69],3.315e-06,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.46 [1.31-1.63],3.470e-06,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-PL%,1.40 [1.24-1.57],0.004,**,Phospholipids to Total-Lipids in IDL percentage
L-LDL-FC%,0.74 [0.66-0.83],0.021,*,Free Cholesterol to Total-Lipids in Large LDL percentage
Clinical LDL-C,0.73 [0.66-0.82],0.018,*,Clinical LDL Cholesterol
Total-C,0.73 [0.65-0.82],0.033,*,Total-Cholesterol
M-LDL-C%,0.73 [0.66-0.81],1.192e-04,***,Cholesterol to Total-Lipids in Medium LDL percentage
LDL-FC,0.73 [0.65-0.82],0.026,*,Free Cholesterol in LDL
IDL-C,0.72 [0.64-0.82],0.017,*,Cholesterol in IDL
L-LDL-FC,0.72 [0.64-0.82],0.024,*,Free Cholesterol in Large LDL
Total-CE,0.72 [0.64-0.81],0.016,*,Total-Esterified Cholesterol
IDL-CE,0.72 [0.64-0.81],0.013,*,Cholesteryl Esters in IDL
XS-VLDL-C%,0.71 [0.63-0.79],5.460e-04,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.70 [0.62-0.78],1.111e-04,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
S-LDL-C%,0.69 [0.62-0.76],2.070e-07,***,Cholesterol to Total-Lipids in Small LDL percentage
L-LDL-C%,0.68 [0.61-0.77],1.499e-05,***,Cholesterol to Total-Lipids in Large LDL percentage
IDL-C%,0.67 [0.60-0.74],1.918e-08,***,Cholesterol to Total-Lipids in IDL percentage
IDL-CE%,0.67 [0.60-0.74],2.903e-08,***,Cholesteryl Esters to Total-Lipids in IDL percentage
