Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.44 [1.20-1.73],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.37 [1.12-1.68],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-PL%,1.37 [1.12-1.66],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-PL%,1.08 [0.90-1.31],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.01 [0.82-1.23],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-FC%,0.85 [0.68-1.05],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,0.72 [0.60-0.86],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.70 [0.58-0.85],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.70 [0.59-0.84],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.68 [0.57-0.82],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
