Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.26 [1.16-1.37],0.035,*,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.24 [1.14-1.34],0.077,,Triglycerides to Total-Lipids in Medium LDL percentage
GlycA,1.23 [1.13-1.35],0.518,,Glycoprotein Acetyls
S-HDL-PL%,1.16 [1.06-1.26],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-PL%,1.04 [0.96-1.13],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.93 [0.85-1.02],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,0.92 [0.85-1.01],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-C%,0.82 [0.76-0.89],0.186,,Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-C%,0.82 [0.76-0.89],0.189,,Cholesterol to Total-Lipids in Small LDL percentage
L-LDL-C%,0.81 [0.74-0.89],0.510,,Cholesterol to Total-Lipids in Large LDL percentage
