Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.48 [1.31-1.68],7.561e-05,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.43 [1.26-1.62],0.005,**,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.42 [1.27-1.60],6.899e-04,***,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.38 [1.21-1.58],0.303,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-TG%,1.33 [1.18-1.50],0.783,,Triglycerides to Total-Lipids in Small LDL percentage
Omega-6%,0.72 [0.64-0.82],0.055,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
L-LDL-C%,0.72 [0.64-0.82],0.036,*,Cholesterol to Total-Lipids in Large LDL percentage
PUFA%,0.69 [0.61-0.78],0.001,**,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,0.69 [0.60-0.78],0.005,**,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
LA%,0.67 [0.59-0.76],1.163e-04,***,Linoleic Acid to Total-Fatty Acids percentage
