Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-TG%,1.22 [1.01-1.47],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-TG%,1.14 [0.95-1.37],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.14 [0.94-1.38],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-FC%,1.08 [0.90-1.30],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-PL%,1.03 [0.85-1.24],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-VLDL-FC%,0.89 [0.74-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.84 [0.69-1.01],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.82 [0.69-0.99],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,0.81 [0.68-0.96],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.77 [0.64-0.92],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
