Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Omega-6/Omega-3,1.29 [1.18-1.42],0.011,*,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
GlycA,1.27 [1.15-1.39],0.188,,Glycoprotein Acetyls
LA,1.04 [0.95-1.15],1.000,,Linoleic Acid
MUFA,1.02 [0.93-1.13],1.000,,Monounsaturated Fatty Acids
Omega-6,1.00 [0.91-1.10],1.000,,Omega-6 Fatty Acids
ApoB/ApoA1,0.92 [0.84-1.01],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Val,0.90 [0.81-0.99],1.000,,Valine
Total-BCAA,0.89 [0.80-0.98],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,0.88 [0.80-0.98],1.000,,Leucine
Omega-3%,0.77 [0.70-0.84],0.010,*,Omega-3 Fatty Acids to Total-Fatty Acids percentage
