Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,1.56 [1.29-1.88],0.823,,Creatinine
L-LDL-TG%,1.43 [1.20-1.71],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-LDL-PL%,1.12 [0.94-1.33],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
M-LDL-PL%,1.11 [0.93-1.32],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-FC%,1.08 [0.91-1.28],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
M-LDL-FC%,0.89 [0.74-1.07],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-C,0.76 [0.62-0.93],1.000,,HDL Cholesterol
Total-C,0.65 [0.55-0.78],0.667,,Total-Cholesterol
Total-CE,0.65 [0.54-0.78],0.672,,Total-Esterified Cholesterol
L-LDL-C%,0.65 [0.55-0.77],0.154,,Cholesterol to Total-Lipids in Large LDL percentage
