Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-TG%,1.13 [0.98-1.30],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
S-LDL-TG%,1.08 [0.94-1.25],1.000,,Triglycerides to Total-Lipids in Small LDL percentage
M-LDL-TG%,1.07 [0.93-1.23],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.05 [0.91-1.22],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-CE%,1.04 [0.91-1.20],1.000,,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-LDL-PL%,1.00 [0.87-1.14],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,0.96 [0.83-1.12],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.95 [0.81-1.10],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-C%,0.93 [0.80-1.08],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.92 [0.79-1.07],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
