Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.68 [1.54-1.84],1.845e-24,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.67 [1.52-1.82],1.056e-23,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.65 [1.50-1.80],4.104e-21,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XS-VLDL-TG%,1.59 [1.44-1.74],3.594e-16,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
MUFA%,1.56 [1.41-1.73],5.704e-13,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-TG%,1.56 [1.43-1.69],4.588e-19,***,Triglycerides to Total-Lipids in Medium LDL percentage
GlycA,1.54 [1.40-1.69],4.919e-14,***,Glycoprotein Acetyls
Creatinine,1.49 [1.35-1.64],1.249e-10,***,Creatinine
M-HDL-PL%,1.48 [1.34-1.62],1.187e-10,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-TG%,1.46 [1.33-1.59],1.390e-11,***,Triglycerides to Total-Lipids in Small LDL percentage
S-HDL-TG%,1.43 [1.30-1.57],2.002e-08,***,Triglycerides to Total-Lipids in Small HDL percentage
IDL-PL%,1.43 [1.30-1.56],5.683e-09,***,Phospholipids to Total-Lipids in IDL percentage
S-VLDL-TG%,1.42 [1.29-1.56],2.093e-07,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.41 [1.28-1.55],2.843e-07,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-HDL-TG%,1.39 [1.26-1.53],1.519e-05,***,Triglycerides to Total-Lipids in Large HDL percentage
M-HDL-TG%,1.37 [1.25-1.51],2.628e-05,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-VLDL-PL%,1.36 [1.22-1.51],0.002,**,Phospholipids to Total-Lipids in Large VLDL percentage
L-HDL-PL%,1.36 [1.23-1.50],1.621e-04,***,Phospholipids to Total-Lipids in Large HDL percentage
XL-HDL-TG%,1.35 [1.23-1.48],1.431e-04,***,Triglycerides to Total-Lipids in Very Large HDL percentage
TG/PG,1.35 [1.22-1.48],3.651e-04,***,Triglycerides to Phosphoglycerides ratio
Remnant-C,0.78 [0.71-0.85],0.015,*,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
XS-VLDL-CE,0.78 [0.71-0.85],0.017,*,Cholesteryl Esters in Very Small VLDL
LA,0.77 [0.71-0.85],0.013,*,Linoleic Acid
Omega-6,0.77 [0.70-0.85],0.019,*,Omega-6 Fatty Acids
M-VLDL-CE,0.77 [0.70-0.84],0.003,**,Cholesteryl Esters in Medium VLDL
Phosphoglyc,0.77 [0.70-0.85],0.023,*,Phosphoglycerides
M-HDL-P,0.77 [0.69-0.85],0.044,*,Concentration of Medium HDL Particles
LDL-CE,0.77 [0.70-0.84],0.002,**,Cholesteryl Esters in LDL
L-HDL-FC%,0.77 [0.70-0.84],0.007,**,Free Cholesterol to Total-Lipids in Large HDL percentage
PUFA,0.77 [0.70-0.84],0.010,**,Polyunsaturated Fatty Acids
XL-VLDL-CE%,0.76 [0.70-0.84],0.006,**,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
LDL-L,0.76 [0.70-0.84],7.848e-04,***,Total-Lipids in LDL
XS-VLDL-FC%,0.76 [0.70-0.83],4.248e-04,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-HDL-C%,0.76 [0.70-0.83],3.168e-04,***,Cholesterol to Total-Lipids in Small HDL percentage
XL-VLDL-C%,0.76 [0.69-0.84],0.007,**,Cholesterol to Total-Lipids in Very Large VLDL percentage
IDL-P,0.76 [0.70-0.83],7.320e-04,***,Concentration of IDL Particles
LDL-PL,0.76 [0.69-0.83],5.847e-04,***,Phospholipids in LDL
XL-HDL-CE%,0.76 [0.69-0.84],0.003,**,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Non-HDL-C,0.76 [0.69-0.83],2.708e-04,***,Total-Cholesterol Minus HDL-C
M-VLDL-PL%,0.76 [0.69-0.83],5.850e-05,***,Phospholipids to Total-Lipids in Medium VLDL percentage
Albumin,0.76 [0.69-0.82],2.367e-05,***,Albumin
Omega-6%,0.75 [0.69-0.83],6.015e-04,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XL-HDL-PL,0.75 [0.68-0.84],0.022,*,Phospholipids in Very Large HDL
S-LDL-FC%,0.75 [0.70-0.81],2.243e-07,***,Free Cholesterol to Total-Lipids in Small LDL percentage
PC,0.75 [0.68-0.83],0.002,**,Phosphatidylcholines
HDL-PL,0.75 [0.68-0.83],0.009,**,Phospholipids in HDL
M-HDL-CE%,0.75 [0.69-0.82],2.405e-05,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
S-VLDL-C%,0.75 [0.69-0.82],1.080e-05,***,Cholesterol to Total-Lipids in Small VLDL percentage
Total-PL,0.75 [0.68-0.82],6.197e-04,***,Total-Phospholipids in Lipoprotein Particles
L-LDL-CE,0.75 [0.68-0.82],1.030e-04,***,Cholesteryl Esters in Large LDL
IDL-FC%,0.75 [0.68-0.82],5.851e-05,***,Free Cholesterol to Total-Lipids in IDL percentage
LDL-C,0.75 [0.68-0.82],3.970e-05,***,LDL Cholesterol
XL-HDL-FC,0.75 [0.68-0.82],7.262e-04,***,Free Cholesterol in Very Large HDL
IDL-PL,0.74 [0.68-0.82],9.043e-05,***,Phospholipids in IDL
M-HDL-CE,0.74 [0.67-0.82],0.001,**,Cholesteryl Esters in Medium HDL
L-LDL-L,0.74 [0.68-0.81],3.075e-05,***,Total-Lipids in Large LDL
S-LDL-FC,0.74 [0.68-0.81],1.934e-05,***,Free Cholesterol in Small LDL
Cholines,0.74 [0.67-0.82],3.449e-04,***,Total-Cholines
M-HDL-C,0.74 [0.67-0.82],5.879e-04,***,Cholesterol in Medium HDL
M-HDL-FC,0.74 [0.67-0.82],0.001,**,Free Cholesterol in Medium HDL
M-LDL-FC,0.74 [0.67-0.81],1.987e-05,***,Free Cholesterol in Medium LDL
SM,0.74 [0.67-0.81],9.969e-05,***,Sphingomyelins
M-VLDL-CE%,0.74 [0.68-0.80],8.886e-08,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
ApoA1,0.74 [0.66-0.81],4.473e-04,***,Apolipoprotein A1
HDL-P,0.73 [0.66-0.81],1.444e-04,***,Concentration of HDL Particles
L-LDL-PL,0.73 [0.67-0.80],3.229e-06,***,Phospholipids in Large LDL
XL-HDL-L,0.73 [0.66-0.81],7.988e-04,***,Total-Lipids in Very Large HDL
Total-FC,0.73 [0.67-0.80],4.082e-06,***,Total-Free Cholesterol
L-LDL-C,0.73 [0.67-0.80],2.349e-06,***,Cholesterol in Large LDL
L-HDL-CE%,0.73 [0.67-0.80],4.849e-07,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-VLDL-FC%,0.73 [0.67-0.79],2.102e-07,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
Clinical LDL-C,0.73 [0.66-0.79],2.205e-07,***,Clinical LDL Cholesterol
M-VLDL-C%,0.72 [0.66-0.79],3.958e-08,***,Cholesterol to Total-Lipids in Medium VLDL percentage
L-HDL-PL,0.72 [0.65-0.80],4.160e-04,***,Phospholipids in Large HDL
XL-HDL-P,0.72 [0.65-0.80],2.438e-04,***,Concentration of Very Large HDL Particles
Total-P,0.72 [0.65-0.79],8.640e-06,***,Total-Concentration of Lipoprotein Particles
HDL-L,0.72 [0.65-0.79],5.321e-05,***,Total-Lipids in HDL
PUFA%,0.72 [0.65-0.79],3.539e-07,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-C%,0.71 [0.65-0.78],3.146e-08,***,Cholesterol to Total-Lipids in Large HDL percentage
LA%,0.71 [0.65-0.78],1.468e-07,***,Linoleic Acid to Total-Fatty Acids percentage
M-LDL-FC%,0.71 [0.65-0.78],4.718e-09,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
IDL-L,0.71 [0.65-0.78],3.169e-08,***,Total-Lipids in IDL
M-HDL-C%,0.71 [0.65-0.77],2.385e-09,***,Cholesterol to Total-Lipids in Medium HDL percentage
LDL-FC,0.71 [0.64-0.77],1.427e-08,***,Free Cholesterol in LDL
S-LDL-C%,0.70 [0.65-0.76],8.081e-12,***,Cholesterol to Total-Lipids in Small LDL percentage
Total-C,0.70 [0.64-0.77],3.784e-09,***,Total-Cholesterol
L-HDL-L,0.70 [0.63-0.78],1.627e-05,***,Total-Lipids in Large HDL
XL-HDL-C,0.70 [0.63-0.78],4.133e-06,***,Cholesterol in Very Large HDL
Unsaturation,0.70 [0.63-0.77],4.059e-08,***,Degree of Unsaturation
L-HDL-P,0.70 [0.62-0.78],1.911e-05,***,Concentration of Large HDL Particles
L-HDL-FC,0.69 [0.62-0.77],1.276e-05,***,Free Cholesterol in Large HDL
L-LDL-FC,0.69 [0.63-0.76],1.096e-09,***,Free Cholesterol in Large LDL
Total-CE,0.69 [0.63-0.76],4.571e-10,***,Total-Esterified Cholesterol
XL-HDL-CE,0.69 [0.62-0.77],2.146e-06,***,Cholesteryl Esters in Very Large HDL
IDL-FC,0.69 [0.63-0.75],5.291e-10,***,Free Cholesterol in IDL
HDL-FC,0.69 [0.62-0.76],8.154e-07,***,Free Cholesterol in HDL
L-HDL-C,0.68 [0.61-0.76],7.912e-07,***,Cholesterol in Large HDL
L-HDL-CE,0.68 [0.61-0.76],7.455e-07,***,Cholesteryl Esters in Large HDL
IDL-C,0.68 [0.62-0.74],7.725e-12,***,Cholesterol in IDL
IDL-CE,0.68 [0.62-0.74],7.614e-12,***,Cholesteryl Esters in IDL
M-LDL-C%,0.67 [0.62-0.73],6.982e-19,***,Cholesterol to Total-Lipids in Medium LDL percentage
S-VLDL-FC%,0.67 [0.61-0.73],1.277e-13,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
HDL-CE,0.67 [0.60-0.74],5.713e-09,***,Cholesteryl Esters in HDL
S-VLDL-PL%,0.67 [0.61-0.73],6.429e-13,***,Phospholipids to Total-Lipids in Small VLDL percentage
HDL-C,0.67 [0.60-0.74],6.111e-09,***,HDL Cholesterol
PUFA/MUFA,0.66 [0.60-0.73],3.805e-11,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-LDL-FC%,0.66 [0.60-0.71],3.214e-18,***,Free Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-C%,0.63 [0.58-0.69],2.814e-19,***,Cholesterol to Total-Lipids in Large LDL percentage
IDL-CE%,0.63 [0.58-0.69],1.775e-22,***,Cholesteryl Esters to Total-Lipids in IDL percentage
M-HDL-FC%,0.63 [0.57-0.70],2.074e-14,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
XS-VLDL-C%,0.63 [0.58-0.69],7.297e-21,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.63 [0.58-0.68],3.917e-22,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
IDL-C%,0.62 [0.58-0.68],1.111e-25,***,Cholesterol to Total-Lipids in IDL percentage
