Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.17 [0.94-1.46],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.10 [0.91-1.33],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,1.08 [0.87-1.35],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.06 [0.86-1.31],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,1.02 [0.83-1.24],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.99 [0.82-1.21],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-TG%,0.99 [0.81-1.20],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,0.95 [0.78-1.16],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,0.93 [0.76-1.13],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-PL%,0.85 [0.70-1.03],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
