Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.21 [1.00-1.47],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-PL%,1.15 [0.95-1.40],1.000,,Phospholipids to Total-Lipids in Small LDL percentage
S-HDL-PL%,1.14 [0.93-1.39],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-PL%,1.11 [0.91-1.35],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.08 [0.88-1.33],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.96 [0.77-1.19],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,0.92 [0.74-1.14],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.92 [0.74-1.13],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.91 [0.74-1.11],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.90 [0.74-1.10],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
