Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.04 [0.94-1.16],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-PL%,1.04 [0.93-1.17],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
S-HDL-FC%,1.04 [0.93-1.15],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-FC%,1.01 [0.90-1.14],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.01 [0.91-1.13],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,0.99 [0.88-1.10],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.98 [0.87-1.11],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.97 [0.86-1.10],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.94 [0.83-1.05],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-C%,0.92 [0.83-1.02],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
