Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.12 [0.98-1.27],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-PL%,1.11 [0.98-1.25],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-HDL-TG%,1.08 [0.95-1.23],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
L-VLDL-PL%,1.07 [0.95-1.21],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
L-VLDL-FC%,1.04 [0.93-1.17],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
VLDL-C,0.98 [0.87-1.11],1.000,,VLDL Cholesterol
LDL-CE,0.95 [0.84-1.07],1.000,,Cholesteryl Esters in LDL
Total-C,0.93 [0.82-1.05],1.000,,Total-Cholesterol
HDL-CE,0.90 [0.79-1.03],1.000,,Cholesteryl Esters in HDL
M-LDL-FC%,0.89 [0.79-1.01],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
