Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.30 [1.12-1.50],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-PL%,1.19 [1.02-1.38],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
S-HDL-TG%,1.19 [1.02-1.38],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.17 [1.00-1.36],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-PL%,1.07 [0.93-1.24],1.000,,Phospholipids to Total-Lipids in Small LDL percentage
M-LDL-PL%,0.93 [0.81-1.08],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,0.85 [0.73-0.99],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.84 [0.72-0.97],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.84 [0.72-0.97],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.83 [0.71-0.96],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
