Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.29 [1.03-1.60],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,1.23 [0.98-1.55],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.21 [0.98-1.50],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,1.17 [0.95-1.43],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,1.13 [0.95-1.35],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-LDL-C%,0.96 [0.80-1.14],1.000,,Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-PL%,0.95 [0.79-1.15],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-TG%,0.94 [0.78-1.13],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,0.87 [0.73-1.05],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,0.87 [0.72-1.04],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
