Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.53 [1.31-1.78],0.011,*,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.50 [1.29-1.74],0.035,*,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.46 [1.25-1.71],0.492,,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.41 [1.22-1.63],0.419,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.00 [0.87-1.16],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
IDL-CE%,0.68 [0.59-0.78],0.025,*,Cholesteryl Esters to Total-Lipids in IDL percentage
L-LDL-C%,0.67 [0.58-0.78],0.029,*,Cholesterol to Total-Lipids in Large LDL percentage
IDL-C%,0.67 [0.58-0.77],0.003,**,Cholesterol to Total-Lipids in IDL percentage
IDL-CE,0.67 [0.57-0.78],0.039,*,Cholesteryl Esters in IDL
IDL-C,0.67 [0.57-0.78],0.036,*,Cholesterol in IDL
XS-VLDL-C%,0.66 [0.57-0.76],0.005,**,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.66 [0.57-0.76],0.003,**,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
