Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.18 [1.03-1.36],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-PL%,1.18 [1.02-1.36],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.16 [1.01-1.33],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,1.08 [0.94-1.24],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-FC%,1.00 [0.88-1.15],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-FC%,0.89 [0.77-1.02],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.87 [0.75-1.00],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.87 [0.75-1.00],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.84 [0.73-0.97],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-PL%,0.80 [0.70-0.91],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
