Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-TG%,1.22 [1.03-1.44],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,1.15 [0.98-1.36],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-TG%,1.12 [0.95-1.32],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-CE%,1.03 [0.88-1.22],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-LDL-C%,1.00 [0.85-1.18],1.000,,Cholesterol to Total-Lipids in Small LDL percentage
M-LDL-PL%,0.92 [0.79-1.07],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,0.84 [0.71-0.99],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.84 [0.71-0.99],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.83 [0.70-0.99],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-C%,0.83 [0.70-0.98],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
