Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.19 [1.04-1.35],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.16 [1.02-1.31],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-PL%,1.12 [0.97-1.28],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
L-VLDL-TG%,1.07 [0.94-1.20],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
L-VLDL-FC%,1.00 [0.89-1.13],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
LA,0.73 [0.64-0.82],0.186,,Linoleic Acid
Total-CE,0.72 [0.64-0.82],0.188,,Total-Esterified Cholesterol
Total-C,0.72 [0.64-0.82],0.145,,Total-Cholesterol
PUFA,0.70 [0.62-0.80],0.024,*,Polyunsaturated Fatty Acids
DHA,0.69 [0.60-0.80],0.148,,Docosahexaenoic Acid
