Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,1.33 [1.20-1.47],0.024,*,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.29 [1.16-1.43],0.275,,Triglycerides to Total-Lipids in IDL percentage
M-VLDL-TG%,1.25 [1.12-1.38],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-TG%,1.19 [1.08-1.32],1.000,,Triglycerides to Total-Lipids in Small LDL percentage
M-LDL-PL%,1.04 [0.94-1.15],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.85 [0.76-0.94],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-PL%,0.83 [0.75-0.91],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
L-HDL-FC%,0.78 [0.70-0.86],0.559,,Free Cholesterol to Total-Lipids in Large HDL percentage
XS-VLDL-C%,0.76 [0.69-0.84],0.013,*,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.75 [0.68-0.83],0.005,**,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
