Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.37 [1.20-1.56],0.915,,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.30 [1.15-1.48],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.25 [1.09-1.43],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,1.15 [1.00-1.32],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-PL%,1.02 [0.90-1.16],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-PL%,0.82 [0.72-0.93],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.81 [0.71-0.92],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,0.81 [0.71-0.92],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.80 [0.70-0.91],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.80 [0.70-0.91],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
