Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.07 [0.99-1.17],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-CE%,1.02 [0.93-1.12],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.02 [0.93-1.12],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-C%,1.01 [0.93-1.11],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-TG%,1.00 [0.92-1.10],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-PL%,0.99 [0.91-1.09],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.98 [0.89-1.09],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,0.98 [0.89-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.97 [0.88-1.07],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.96 [0.87-1.06],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
